family_id,region,survey_type,indicator_key,value,indicator
FAM-02017,Hudson Valley,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02018,Hudson Valley,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02019,Hudson Valley,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02020,Long Island,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02021,Southern Tier,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02022,New York City,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02023,Capital Region,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02024,Capital Region,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02025,Mohawk Valley,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02026,Hudson Valley,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02027,New York City,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02028,Western New York,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02029,Capital Region,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02030,New York City,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02031,Capital Region,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02032,Finger Lakes,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02033,New York City,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02034,New York City,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02035,New York City,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02036,New York City,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02037,Long Island,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02038,New York City,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02039,New York City,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02040,Mohawk Valley,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02041,Finger Lakes,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02042,Hudson Valley,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02043,Finger Lakes,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02044,New York City,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02045,New York City,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02046,Southern Tier,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02047,Central New York,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02048,Southern Tier,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02049,New York City,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02050,Capital Region,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02051,Long Island,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02052,New York City,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02053,New York City,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02054,Western New York,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02055,New York City,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02056,Mohawk Valley,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02057,New York City,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02058,Capital Region,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02059,Central New York,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02060,New York City,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02061,Long Island,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02062,North Country,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02063,Hudson Valley,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02064,New York City,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02065,Mohawk Valley,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02066,Finger Lakes,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02067,Western New York,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02068,Long Island,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02069,New York City,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02070,Hudson Valley,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02071,Central New York,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02072,Western New York,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02073,Finger Lakes,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02074,Hudson Valley,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02075,Southern Tier,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02076,Mohawk Valley,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02077,Finger Lakes,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02078,Southern Tier,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02079,Central New York,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02080,Western New York,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02081,Central New York,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02082,Long Island,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02083,Hudson Valley,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02084,New York City,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02085,Long Island,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02086,Capital Region,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02087,Western New York,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02088,Capital Region,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02089,Western New York,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02090,Finger Lakes,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02091,Hudson Valley,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02092,Capital Region,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02093,Long Island,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02094,New York City,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02095,New York City,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02096,Southern Tier,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02097,Finger Lakes,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02098,Hudson Valley,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02099,Capital Region,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02100,New York City,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02101,Hudson Valley,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02102,Southern Tier,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02103,New York City,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02104,Long Island,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02105,Southern Tier,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02106,New York City,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02107,New York City,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02108,New York City,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02109,Mohawk Valley,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02110,New York City,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02111,Long Island,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02112,Finger Lakes,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02113,Hudson Valley,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02114,New York City,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02115,Central New York,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02116,Capital Region,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02117,New York City,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02118,Southern Tier,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02119,Western New York,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02120,Hudson Valley,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02121,Western New York,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02122,Finger Lakes,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02123,Finger Lakes,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02124,Long Island,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02125,Hudson Valley,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02126,New York City,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02127,Finger Lakes,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02128,Finger Lakes,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02129,Capital Region,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02130,Finger Lakes,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02131,Hudson Valley,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02132,Mohawk Valley,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02133,Western New York,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02134,Central New York,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02135,New York City,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02136,Hudson Valley,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02137,Long Island,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02138,Long Island,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02139,Long Island,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02140,New York City,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02141,Mohawk Valley,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02142,Long Island,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02143,New York City,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02144,Long Island,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02145,Western New York,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02146,Mohawk Valley,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02147,Southern Tier,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02148,New York City,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02149,Long Island,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02150,Long Island,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02151,New York City,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02152,Long Island,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02153,Hudson Valley,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02154,Southern Tier,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02155,Western New York,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02156,Finger Lakes,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02157,Hudson Valley,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02158,Western New York,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02159,Long Island,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02160,Hudson Valley,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02161,Southern Tier,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02162,Southern Tier,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02163,Central New York,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02164,New York City,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02165,New York City,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02166,Long Island,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02167,Central New York,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02168,New York City,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02169,Long Island,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02170,Southern Tier,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02171,Hudson Valley,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02172,Capital Region,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02173,New York City,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02174,Hudson Valley,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02175,Capital Region,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02176,New York City,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02177,Finger Lakes,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02178,New York City,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02179,Central New York,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02180,Southern Tier,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02181,New York City,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02182,Hudson Valley,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02183,Finger Lakes,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02184,Long Island,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02185,New York City,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02186,Hudson Valley,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02187,Long Island,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02188,Long Island,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02189,Western New York,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02190,New York City,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02191,Finger Lakes,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02192,Capital Region,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02193,Western New York,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02194,Hudson Valley,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02195,New York City,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02196,New York City,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02197,Capital Region,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02198,New York City,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02199,New York City,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02200,New York City,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02201,Central New York,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02202,Hudson Valley,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02203,Capital Region,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02204,Long Island,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02205,Mohawk Valley,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02206,North Country,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02207,Central New York,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02208,Long Island,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02209,Central New York,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02210,New York City,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02211,Capital Region,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02212,New York City,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02213,New York City,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02214,Central New York,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02215,Capital Region,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02216,Central New York,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02217,Long Island,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02218,Finger Lakes,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02219,New York City,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02220,Long Island,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02221,New York City,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02222,Hudson Valley,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02223,New York City,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02224,Finger Lakes,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02225,Hudson Valley,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02226,New York City,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02227,Long Island,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02228,Western New York,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02229,Hudson Valley,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02230,Capital Region,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02231,Long Island,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02232,New York City,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02233,New York City,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02234,Hudson Valley,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02235,New York City,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02236,New York City,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02237,Southern Tier,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02238,New York City,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02239,New York City,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02240,New York City,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02241,Capital Region,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02242,Capital Region,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02243,Hudson Valley,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02244,New York City,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02245,Mohawk Valley,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02246,Hudson Valley,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02247,Western New York,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02248,Western New York,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02249,New York City,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02250,New York City,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02251,New York City,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02252,New York City,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02253,Central New York,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02254,Hudson Valley,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02255,New York City,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02256,Hudson Valley,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02257,Long Island,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02258,Western New York,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02259,Finger Lakes,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02260,Capital Region,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02261,Long Island,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02262,Hudson Valley,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02263,Long Island,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02264,New York City,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02265,New York City,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02266,North Country,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02267,New York City,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02268,Western New York,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02269,Long Island,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02270,Mohawk Valley,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02271,Western New York,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02272,New York City,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02273,Finger Lakes,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02274,Hudson Valley,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02275,Western New York,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02276,Western New York,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02277,North Country,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02278,Western New York,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02279,Long Island,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02280,North Country,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02281,Central New York,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02282,New York City,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02283,New York City,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02284,New York City,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02285,Long Island,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02286,Long Island,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02287,New York City,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02288,Hudson Valley,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02289,New York City,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02290,Long Island,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02291,New York City,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02292,Western New York,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02293,Central New York,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02294,New York City,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02295,New York City,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02296,Central New York,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02297,New York City,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02298,New York City,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02299,New York City,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02300,Hudson Valley,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02301,New York City,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02302,Hudson Valley,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02303,Long Island,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02304,Western New York,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02305,Long Island,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02306,Capital Region,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02307,Mohawk Valley,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02308,Capital Region,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02309,Hudson Valley,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02310,Finger Lakes,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02311,North Country,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02312,Finger Lakes,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02313,Central New York,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02314,Hudson Valley,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02315,New York City,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02316,New York City,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02317,Long Island,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02318,Hudson Valley,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02319,Central New York,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02320,Capital Region,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02321,Mohawk Valley,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02322,New York City,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02323,New York City,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02324,Western New York,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02325,Hudson Valley,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02326,Mohawk Valley,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02327,New York City,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02328,Mohawk Valley,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02329,Capital Region,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02330,Capital Region,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02331,Western New York,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02332,Capital Region,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02333,Capital Region,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02334,Western New York,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02335,Western New York,Adult Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02336,Western New York,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02337,Western New York,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02338,Hudson Valley,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02339,Long Island,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02340,North Country,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
FAM-02341,Southern Tier,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02342,New York City,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02343,New York City,Family/Guardian Survey,respite_access_adequate,0,Adequate access to respite
FAM-02344,Western New York,Child Family Survey,respite_access_adequate,0,Adequate access to respite
FAM-02345,Finger Lakes,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02346,Mohawk Valley,Adult Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02347,New York City,Child Family Survey,respite_access_adequate,1,Adequate access to respite
FAM-02348,New York City,Family/Guardian Survey,respite_access_adequate,1,Adequate access to respite
